Locality,RestaurantName,Address,Category,CostForTwo,Cuisines,Ratings,votes,Latitude,Longitude
Sodala,Local Xpress,"D-13/A, Govindpuri Swachh Farm, Opposite Shree Siddeshver Hanuman Mandir, Sodala, Jaipur",['Quick Bites'],₹200,"['North Indian', 'Fast Food']",-,No-Votes,26.8928996,75.7795113
Sodala,Home Made Foods,"A-3, Godala Colony, Ramnagar, Sodala, Jaipur",[],₹300,['North Indian'],-,No-Votes,26.9460941,75.8027005
Sodala,Falafel,"D.P.Colony, Vivek Vihar Metro Station, Opposite Pillar 95, New Sanganer Road, Sodala, Jaipur",[],₹300,"['Lebanese', 'Fast Food']",-,No-Votes,26.8968722,75.7708528
Sodala,Chaska 91,"Shop A-1, Plot 24, Ground Floor, SB Vihar, New Sanganer Road, Near Swej Farm, Sodala, Jaipur",['Quick Bites'],₹250,['North Indian'],-,No-Votes,26.898113,75.7702769
Sodala,Panihari Restaurant,"2 - 3, N. S. Road Metro Station, Opposite Metro Pillar 84, Sodala, Jaipur",['Casual Dining'],₹500,"['North Indian', 'Chinese']",NEW,No-Votes,26.9020108,75.7746892
Sodala,Punjabi Mothers Food,"Plot 13, Flat G1, Ground Floor, Rukmani Aparment, Mannu Marg New Sanganer, Sodala, Jaipur",[],₹150,['North Indian'],NEW,No-Votes,26.8908205,75.82779169999999
Sodala,Tik Tok Cafe,"46/47, Venkteshwar Colony, Sodala, Jaipur",[],₹200,"['South Indian', 'Fast Food']",-,No-Votes,26.9008627,75.7731644
Sodala,Yumzy,"F-1, Plot B-11, Radha Vihar, Sodala, Jaipur",[],₹200,"['North Indian', 'Italian', 'Chinese', 'Fast Food']",-,No-Votes,26.8858152,75.7697925
Sodala,JD Cafe,"Opposite Jyoti Rao Fule College, Swej Farm, Ram Nagar, Sodala, Jaipur",['Quick Bites'],₹200,['Fast Food'],NEW,No-Votes,26.8913536,75.77575639999999
Sodala,Cake And More,"41, Mukhya Sodala, N.S. Road, Shyam Nagar, Sodala, Jaipur",[],₹200,['Bakery'],-,No-Votes,26.915322,75.76878909999999
Sodala,Viraj Pastry Parlour,"Polt 126A, Gali 3, Saraswati Nagar, Susilpur, Sodala, Jaipur",['Bakery'],₹150,['Bakery'],4.0,No-Votes,26.9062212,75.77147350000001
Sodala,Healthy Desires,"F-12, Mangal Vihar, Ramnagar Extension, Sodala, Jaipur",['Beverage Shop'],₹200,['Beverages'],3.8,No-Votes,26.8908833,75.77682279999999
Sodala,Crazy Juice & Ice Cream Parlour,"302, Katewa Nagar, Vivek Vihar, Sodala, Jaipur",[],₹200,"['Juices', 'Beverages']",3.8,No-Votes,26.8505603,75.7920834
Sodala,Aamchi Jodhpur,"Jodhpur Garden & Banquets, Ajmer Road, Sodala, Jaipur",[],₹100,['Fast Food'],4.3,No-Votes,26.902531,75.77315
Sodala,Sardar Ji Food Cart,"Shop 1-2, Suhana Farm, Main Ajmer Road, Sodala, Jaipur",['Kiosk'],₹400,['North Indian'],4.1,No-Votes,26.8807422,75.72303219999999
Sodala,Krishana Food,"27 N2, Bhairav Nagar, Hatwara Road, Sodala, Jaipur",[],₹300,"['Fast Food', 'North Indian']",4.1,No-Votes,26.8856709,75.76609979999999
Sodala,Lovely Dreami Veg Restaurant,"G-16, Kateva Nagar, Opp Metro Pillar 71, New Sanganer Road, Sodala, Jaipur",['Quick Bites'],₹300,"['Fast Food', 'North Indian', 'Chinese']",4.0,No-Votes,26.8829096,75.76716549999999
Sodala,Sharma Dhaba,"Plot 15, Vivek Vihar Corner, Near Metro Pillar 86, New Sanganer Road, Sodala, Jaipur",['Quick Bites'],₹300,['North Indian'],4.0,No-Votes,26.8888951,75.7685372
Sodala,Ocean Spice And Grill,"Kings Road, Chowpaty, Sodala, Jaipur",['Quick Bites'],₹300,"['Chinese', 'Fast Food']",4.0,No-Votes,26.8840641,75.75264620000002
Sodala,Shree Shyam Dhaba,"Ashokpura, New Sanganer Road, Sodala, Jaipur",[],₹350,['North Indian'],4.1,No-Votes,26.9012829,75.77225419999999
Shyam Nagar,Chhabra's Pure Veg,"592, A Main Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹650,"['North Indian', 'South Indian', 'Chinese']",3.8,1161,26.8886111,75.7511111
Shyam Nagar,TMX- The Meal BoX,"286, Chetak Marg, Shanti Nagar, Brijlalpura, Shyam Nagar, Jaipur",[],₹250,['North Indian'],4.0,2593,26.8890155,75.7494084
Shyam Nagar,Pizza Lab,"F-124, Janpath, Shyam Nagar, Jaipur",['Quick Bites'],₹500,"['Pizza', 'Fast Food']",3.9,544,26.893402,75.76511599999999
Shyam Nagar,Momos and More,"F-109, Janpath, Opposite Bansal Hospital, Shyam Nagar, Jaipur",[],₹300,"['Fast Food', 'Momos']",3.7,327,26.8926074,75.7630618
Shyam Nagar,Sodhani Sweets Pvt. Ltd.,"Shop 3-4, Purani Chungi, Ajmer Road, Shyam Nagar, Jaipur","['Quick Bites', 'Sweet Shop']",₹200,"['Mithai', 'Street Food', 'South Indian']",3.6,489,26.898326,75.7607562
Shyam Nagar,The Modern Chowpatty,"303, Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur",['Casual Dining'],₹700,"['North Indian', 'South Indian', 'Continental', 'Fast Food']",3.8,356,26.8884482,75.7514023
Shyam Nagar,Punjabi Dhaba By MMPD,"120, Parashwanath Colony A, Janpath, Nirman Nagar Near Shyam Nagar, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Chinese']",3.9,495,26.886937,75.747444
Shyam Nagar,Sethia's Dana Pani,"39-40, Janpath, Shyam Nagar, Jaipur",['Casual Dining'],"₹1,000","['North Indian', 'Italian', 'Continental', 'South Indian']",3.8,247,26.891804,75.7596659
Shyam Nagar,Chef Box,"119, Rail Nagar, Near Heaven Garden, Pandit TN Mishra Marg, Shyam Nagar, Jaipur",['Café'],₹500,"['Continental', 'Italian', 'Mexican', 'Chinese']",3.7,209,26.885386,75.755119
Shyam Nagar,Streets Food Truck Park,"145-146, Kings Road, Ajmera Garden, Shyam Nagar, Jaipur",['Quick Bites'],₹600,"['North Indian', 'Pizza', 'South Indian', 'Fast Food', 'Rajasthani', 'Street Food', 'Continental']",3.6,199,26.8944372,75.7510422
Shyam Nagar,Sunday's Bakers & Confectioners,"Near Digiworld, Janpath, Shyam Nagar, Jaipur","['Bakery', 'Quick Bites']",₹250,"['Bakery', 'Pizza', 'Fast Food']",3.9,193,26.894671,75.768819
Shyam Nagar,Club XSS,"Plot 4, Calcutta Farm House, Shyam Nagar, Jaipur","['Lounge', 'Bar']","₹1,200","['Finger Food', 'Continental', 'Fast Food']",3.3,120,26.8949123,75.76732179999999
Shyam Nagar,Farm Fresh - The Byke Grassfield Resort,"The Byke Grassfield Resort, Shyam Nagar, Jaipur",['Casual Dining'],₹750,"['North Indian', 'Continental', 'Chinese']",3.8,108,26.8924009,75.7581515
Shyam Nagar,Shree Shyam Green Chilly,"Plot 59, Janpath Road, Shyam Nagar, Jaipur",['Quick Bites'],₹300,"['Street Food', 'Chinese', 'South Indian']",4.2,238,26.8937499,75.7658155
Shyam Nagar,Club 7teen,"Hotel Park Regent, G 17, Janpath, Shyam Nagar, Jaipur",['Bar'],"₹1,200","['North Indian', 'Chinese', 'Italian', 'Finger Food']",2.7,100,26.8913593,75.7600491
Shyam Nagar,Royal Bakery,"97, Everest Vihar, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur","['Bakery', 'Quick Bites']",₹400,"['Bakery', 'Fast Food', 'Chinese', 'Street Food', 'Desserts']",3.8,220,26.8831415,75.752438
Shyam Nagar,Babugulli,"E 5, Hanuman Path, Vistar Sodala, Shyam Nagar, Jaipur",[],₹150,"['South Indian', 'Chinese']",3.7,190,26.8937499,75.7666157
Shyam Nagar,Punjabi Tadka,"Shop 3 & 4, Opposite Metro Pillar 104, Sarti Nagar, New Sanganer Road, Shyam Nagar, Jaipur",['Quick Bites'],₹400,['North Indian'],3.6,183,26.8895001,75.7686027
Shyam Nagar,Shri Hari Pavitra Bhojnalaya,"Plot E-10, Nirman Nagar-E, DCM, Main Ajmer Road, Shyam Nagar, Jaipur",[],₹350,['North Indian'],3.8,115,26.9229593,75.80088169999999
Shyam Nagar,SST Cakes & Cookies,"70, Shiv Shakti Nagar, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Bakery'],₹250,"['Bakery', 'Fast Food', 'Street Food']",3.9,162,26.887774,75.751086
Shyam Nagar,Prasadam,"1, Gokul Dham Apartment, Lane 6, Janpath, Ram Sati Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹300,"['North Indian', 'Chinese', 'Fast Food']",4.4,151,26.8857161,75.743332
Shyam Nagar,Scooops N Smile,"D-88 Basement,Unit B-2, Opposite PSJ Jeweller, Shyam Nagar, Jaipur","['Dessert Parlor', 'Quick Bites']",₹200,"['Ice Cream', 'Fast Food']",3.8,74,26.894446,75.768346
Shyam Nagar,Yum Yum Meals,"C-158, Bahubali Path, Shyam Nagar, Jaipur",[],₹200,"['North Indian', 'Chinese', 'Fast Food']",3.5,89,26.893513,75.763531
Shyam Nagar,Thali Palace,"4, Neelkant Colony, Main Ajmer Road, Purani Chungi, Shyam Nagar, Jaipur",[],₹450,"['North Indian', 'Fast Food', 'Beverages']",3.1,86,26.8519473,75.7670627
Shyam Nagar,Talk of the Town,"144, Ajmera Garden Kings Road, Nirman Nagar, Near DCM, Shyam Nagar, Jaipur",['Quick Bites'],₹650,"['North Indian', 'Rolls', 'Kebab']",3.7,120,26.8942762,75.7510379
Shyam Nagar,Havmor,"D 84, Janpath, Shyam Nagar, Jaipur",['Dessert Parlor'],₹400,"['Desserts', 'Ice Cream', 'Beverages']",3.5,103,26.8942654,75.7691385
Shyam Nagar,The Momoz Hub,"Plot 64, Sarti Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹400,"['Chinese', 'Momos']",3.7,90,26.8938442,75.7654781
Shyam Nagar,Flame Up,"4, Calcutta Farms, Janpath, Shyam Nagar, Jaipur",['Casual Dining'],₹900,"['North Indian', 'Mughlai', 'Chinese']",3.5,71,26.8949014,75.767352
Shyam Nagar,Tirupati Balaji Madras Cafe,"C1, Janpath Road, Shyam Nagar, Jaipur",['Food Truck'],₹250,"['South Indian', 'Street Food', 'Chinese', 'Italian']",3.5,29,26.892334,75.76197049999999
Shyam Nagar,Cake Me,Usha vihar,['Bakery'],₹350,"['Desserts', 'Bakery']",3.5,75,26.868684,75.77586
Shyam Nagar,Mr. Hubway,"Shop B-04, Plot 411, Gautam Marg, Rani Sati Nagar, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹400,"['Fast Food', 'Healthy Food', 'Salad', 'Sandwich']",2.4,51,26.8847634,75.7460785
Shyam Nagar,Nibbles Kitchen & Takeaway,"13-A, Parwati Nagar, Janpath, Near Tree House School, Shyam Nagar, Jaipur",['Quick Bites'],₹500,"['North Indian', 'Rajasthani']",3.5,85,26.890916,75.7575485
Shyam Nagar,Goli Vada Pav No. 1,"Shop 136, Shanti Nagar, Kings Road, Near Shyam Nagar Police Station, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹150,"['Street Food', 'Fast Food']",3.5,89,26.889426,75.7512052
Shyam Nagar,Cake Break,"374. Lane 1, Shiv Path, Nirman Nagar C-Block, Kings Road, Shyam Nagar, Jaipur",['Bakery'],₹800,"['Bakery', 'Desserts']",4.0,10,26.8881017,75.7516236
Shyam Nagar,Masala Dani,"Plot 7, Ganesh Nagar, Swage Farm, New Sanganer Road, Opposite Metro Pillar 105, Shyam Nagar, Jaipur",['Quick Bites'],₹400,['North Indian'],3.7,85,26.8895001,75.7686027
Shyam Nagar,PUBG - Player Unknown's Belly Grounds,"Shop 5, Sunny Trade Mall, New Aatish Market, Shyam Nagar, Jaipur",['Café'],₹500,"['Cafe', 'Fast Food', 'North Indian']",3.6,73,26.8775411,75.76038969999999
Shyam Nagar,Uncle Soni Takeaway,"810 B, Lane 12, Janpath, Rani Sati Nagar, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹500,"['North Indian', 'Chinese']",3.6,41,26.8854131,75.74375119999999
Shyam Nagar,The Royal,"Shop 15, Katewa Nagar, Opposite Metro Pillar 71, New Sanganer Road, Sodala, Shyam Nagar, Jaipur",['Quick Bites'],₹500,['North Indian'],3.3,88,26.8828509,75.7671036
Shyam Nagar,Jodhpur Daal Bati And More,"Plot 905, NC Residency, Rani Sati Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹300,['Rajasthani'],3.5,67,26.8835783,75.7419017
Shyam Nagar,Green Sugar,"114, Pandit T. N. Mishra Marg, Nirman Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹900,"['North Indian', 'Chinese', 'Italian']",3.4,52,26.8866971,75.7545935
Shyam Nagar,Ozone Resto Lounge,"D 88, 2nd Floor, Near Panasonic Showroom, Janpath, Shyam Nagar, Jaipur",['Casual Dining'],"₹1,000","['North Indian', 'Chinese', 'Fast Food']",3.5,53,26.8943854,75.7683397
Shyam Nagar,Forks & Daggers,"Shop 145 & 146, Street Food Truck Park, Ajmera Garden, Shanti Nagar, Shyam Nagar, Jaipur",['Food Court'],₹400,"['North Indian', 'Fast Food', 'Street Food']",3.7,41,26.8944372,75.7510422
Shyam Nagar,Kalpana's Kitchen,"646, Shri Kriti Apartments, Lane 6, Rani Sati Nagar, Ajmer Road, Shyam Nagar, Jaipur",[],₹400,['North Indian'],3.3,59,26.8861894,75.74209809999999
Shyam Nagar,Cake Club,"Shop 79, Sodala, Shyam Nagar, Jaipur",[],₹400,['Bakery'],3.4,40,26.8920544,75.7690147
Shyam Nagar,Baskin Robbins,"Plot 3, D Block, Jan Path, Shyam Nagar, Jaipur",['Dessert Parlor'],₹300,"['Ice Cream', 'Desserts', 'Beverages']",3.6,50,26.941576,75.7353804
Shyam Nagar,Abhishek Pohaa Bhandaar,"Front of Jais Garden, King's Road, Nirman Nagar Shyam Nagar, Jaipur",['Quick Bites'],₹100,['North Indian'],3.3,67,26.883989,75.7522341
Shyam Nagar,Hell's Kitchen,"79, Rail Nagar, Opposite Jayesh Garden, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹550,"['North Indian', 'Fast Food', 'South Indian', 'Chinese']",3.7,44,26.8839953,75.7525362
Shyam Nagar,Sai Chaap Soya,"79, Rail Nagar, Opposite Jaies Garden Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹250,"['North Indian', 'Mughlai', 'Rolls']",3.5,60,26.8839605,75.7526804
Shyam Nagar,Muhammadis Of Jaipur,"Shop 9-10, Padmawati Colony, Shyam Nagar, Jaipur",['Quick Bites'],₹600,['North Indian'],3.4,48,26.8797281,75.75089059999999
Shyam Nagar,The Eggcelent,"Opposite Jaies Garden, King's Road, Ranisati Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹200,['Chinese'],3.5,45,26.883989,75.7522341
Shyam Nagar,Tasalli Cafe,"91A, Shiv Shakti Nagar, Kings Road, Nirman Nagar, Near, Shyam Nagar, Jaipur",['Café'],₹300,"['Cafe', 'Fast Food', 'Beverages']",3.8,38,26.884982,75.752094
Shyam Nagar,Ambarsariya,"Plot 145-146, Streets, Ajmer Garden, Kings Road, Shyam Nagar, Jaipur",['Quick Bites'],₹300,['North Indian'],3.7,37,26.8948516,75.75091220000002
Shyam Nagar,Smriti's Food Studio,"A-1, Vrindavan Apartment, Vrindavan Vihar, King's Road, Nirman Nagar, Shyam Nagar, Jaipur",[],₹800,"['North Indian', 'South Indian', 'Chinese', 'Italian']",3.4,13,27.5650088,77.6593394
Shyam Nagar,Biryani House,"119, Rail Nagar, Ptn Misra Marg, Rail Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹400,"['Biryani', 'North Indian', 'Mughlai']",3.2,35,26.885386,75.755119
Shyam Nagar,Black Salt,"108, Ajmera Garden, Nirman Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Chinese', 'South Indian']",3.6,37,26.8939131,75.7510995
Shyam Nagar,Lazeez Chicken,"A-4 II, Sushilpura Puliya, Near Vipul Moters, Ajmer Road, Shyam Nagar, Jaipur",['Mess'],₹600,['North Indian'],3.0,52,26.8984127,75.7652358
Shyam Nagar,Map Of Seoul,"Plot 109, Pandit TN Mishra Marg, Shiv Shakti Nagar, Brijlalapura, Shyam Nagar, Jaipur",['Casual Dining'],₹800,"['Korean', 'Italian', 'Continental', 'Beverages', 'North Indian', 'Mexican']",3.6,27,26.8847044,75.75488639999999
Shyam Nagar,Thali N Paratha Nation,"D 53, Vinobha Marg Near Shivgyan Enclave, Nirman Nagar, Shyam Nagar, Jaipur",[],₹300,"['North Indian', 'South Indian', 'Chinese', 'Fast Food']",3.5,49,26.8858383,75.74973299999999
Shyam Nagar,Taste of Nawab,"Plot 92, Vistaar, Pandit T.N Mishra Marg, Nirman Nagar, Near Shyam Nagar, Jaipur",['Quick Bites'],₹600,"['North Indian', 'Mughlai']",3.6,30,26.8885475,75.754391
Shyam Nagar,Rasakund,"Plot 66, Ajmera Gardens, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Casual Dining'],"₹1,000","['South Indian', 'North Indian', 'Andhra']",3.1,24,26.8936467,75.7509591
Shyam Nagar,Cake Bazzar,"S1, 2nd Floor, Rani Sati Nagar, Shyam Nagar, Jaipur","['Bakery', 'Quick Bites']",₹150,"['Bakery', 'Fast Food']",3.1,28,26.886169,75.7444172
Shyam Nagar,Julienne Restaurant,"Hotel Park Regent, G 17, Janpath, Shyam Nagar, Jaipur",['Casual Dining'],₹500,"['North Indian', 'Chinese']",2.8,22,26.8913593,75.7600491
Shyam Nagar,Shri Krishna Bakery,"Lane 6, Rani Sati Nagar, Janpath Lane, Nirman Nagar, Shyam Nagar, Jaipur",['Bakery'],₹350,"['Bakery', 'Desserts']",3.2,7,26.885736,75.743595
Shyam Nagar,Delight Bakery,"D 135, Jan Path Corner, New Sanganer Road, Shyam Nagar, Jaipur",['Bakery'],₹300,['Bakery'],3.3,31,26.8945443,75.76967479999999
Shyam Nagar,Swaruchi Restaurant,"Hotel Swaruchi Palace, 36-37, Shiv Shakti Nagar, Near Indo Bharti School, Nirman Nagar, Kings Road, Shyam Nagar, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Fast Food', 'South Indian']",2.7,21,26.885934,75.752352
Shyam Nagar,Cake Hut,"S1, 1216/17 ranisatinagar nirman nagar, Jaipur",['Bakery'],₹800,['Bakery'],3.2,25,26.8831487,75.74849449999999
Shyam Nagar,Shankar Samosa,"Plot E-10, Nirman Nagar E, DCM Main Ajmer Road, Shyam Nagar, Jaipur",['Quick Bites'],₹100,['Street Food'],3.0,22,26.8964643,75.8250953
Shyam Nagar,Yummy Tummy,"132, Laxman Colony, Shyam Nagar, Jaipur",['Quick Bites'],₹500,['Fast Food'],3.2,20,26.888883,75.76031499999999
Shyam Nagar,Piece Of Cake,"S1, 2nd Floor, Rani Sati Nagar, Shyam Nagar, Jaipur",['Bakery'],₹400,['Bakery'],3.1,16,26.886169,75.7444172
Shyam Nagar,The Drink House,"Shop 1, Vinoba Marg, Near King Salon, Jan Path, Nirman Nagar, Shyam Nagar, Jaipur",['Beverage Shop'],₹300,"['Juices', 'Beverages']",3.0,18,26.8866749,75.7480154
Shyam Nagar,The Indian Culture,"145-146, Streets Food Truck Park, Ajmera Garden, Kings Road, Shyam Nagar, Jaipur",['Food Court'],₹300,"['Fast Food', 'North Indian']",3.2,10,26.8944372,75.7510422
Shyam Nagar,Hey Dosa Express,"303, The Modern Chowpatty Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur",['Quick Bites'],₹550,['South Indian'],2.9,9,26.8884482,75.7514023
Shyam Nagar,Ministry of Smoke,"Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",[],₹350,['BBQ'],3.3,13,26.8944753,75.7511894
Shyam Nagar,Jodhpur Dal Bati Churma Walaz,"903, Gautam Marg, Rani Sati Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹250,['Rajasthani'],3.2,14,26.2389469,73.02430939999999
Shyam Nagar,Ghungroo Seth Vada Pav,"Shop 2, 78 Everest Vihar, 2 King Road, Opposite Punjab & Sind Bank, Nirman Nagar, Near Shyam Nagar, Jaipur",[],₹150,['Maharashtrian'],2.9,18,26.911583,75.737938
Shyam Nagar,Krishna Live Ice Creams,"303, The Modern Chaupati, Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur",['Dessert Parlor'],₹350,"['Ice Cream', 'Beverages']",3.1,12,26.8884482,75.7514023
Shyam Nagar,Bija Rabdi Bhandar,"Opposite Jaies Garden, King's Road, Ranisati Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹200,['North Indian'],3.3,12,26.883989,75.7522341
Shyam Nagar,Karchee,"28, Opposite Indo Bharat International School, Kamal Vihar, Nirman Nagar, Shyam Nagar, Jaipur",[],₹600,['North Indian'],2.8,14,26.8863269,75.754285
Shyam Nagar,Kopper Kadai,"C-224, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹250,"['North Indian', 'Chinese', 'Fast Food']",3.1,14,26.8902373,75.7514278
Shyam Nagar,Dosa & More,"Plot 145-146, Ajmera Garden, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹300,['South Indian'],3.0,4,26.8861732,75.7516084
Shyam Nagar,Pizza On Fire,"145-146, Streets Food Truck Park, Ajmera Garden, Kings Road, Shyam Nagar, Jaipur",['Food Court'],₹300,['Pizza'],3.1,9,26.8944372,75.7510422
Shyam Nagar,Fumo Express,"303, The Modern Chowpatty , Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur",['Quick Bites'],₹400,"['Pizza', 'Fast Food']",3.2,10,26.8884482,75.7514023
Shyam Nagar,Kalkatta Chat Chandar -TMC,"303, The Modern Chaupati Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur.",['Quick Bites'],₹300,['Street Food'],3.1,14,26.8884482,75.7514023
Shyam Nagar,Roll Express,"Shop 3 - 4, Kings Road, Rail Nagar, Near Shyam Nagar, Jaipur",['Quick Bites'],₹300,['Rolls'],2.8,12,26.8839878,75.7525436
Shyam Nagar,Cafe 90 Seven,"F-97, Rampath, Shyam Nagar, Jaipur",['Café'],₹400,['Cafe'],3.0,6,26.888214,75.7611853
Shyam Nagar,The Burger & Mocktail House,"Shop 1, Near King Salon, Nirman Nagar, Shyam Nagar, Jaipur","['Quick Bites', 'Beverage Shop']",₹300,"['Burger', 'Beverages']",2.7,12,26.8856167,75.7451505
Shyam Nagar,MMPD Thali House,"120 A, Paraswanath Colony, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹200,['North Indian'],3.1,13,26.886937,75.747444
Shyam Nagar,Buddhu Sweets,"890 A, Ranveer Singh Sekhavat Park, Devi Nagar, Near Shyam Nagar, Jaipur",['Sweet Shop'],₹200,['Mithai'],2.9,16,26.8870574,75.7577115
Shyam Nagar,Spice-E-Punjab,"Shop 17, The Modern Chowpatty, Nirman Nagar, Shyam Nagar, Jaipur",['Food Court'],₹400,['North Indian'],3.0,7,26.8884482,75.7514023
Shyam Nagar,The Pizza Junction,"Shop 1, Vinobha Marg, Near King Salon, Janpath, Nirman Nagar, Near Shyam Nagar, Jaipur",['Quick Bites'],₹350,"['Pizza', 'Beverages']",2.9,12,26.8866749,75.7480154
Shyam Nagar,Rad's Corner,"1/26, Laxman Path, Near Shyam Nagar Post Office, Shyam Nagar, Jaipur",['Beverage Shop'],₹200,"['Fast Food', 'Beverages']",3.0,10,26.8888695,75.7590821
Shyam Nagar,Govindji Gajak Wale,D-84 janpath shyam nagar near lazeez restaurant sodala Jaipur,['Sweet Shop'],₹200,['Mithai'],3.1,16,26.8942936,75.7691416
Shyam Nagar,The Art Cafe,"Plot 1, Ambeshwar Colony, Near Shyam Nagar Metro Station, Shyam Nagar, Jaipur",['Café'],₹350,"['Cafe', 'North Indian', 'Fast Food', 'Beverages']",3.1,8,26.896643,75.7706669
Shyam Nagar,Kaleva Sweets & Restaurant,"136, Katewa Nagar, New Sanganer Road, Gurjar Ki Thadi, Shyam Nagar, Jaipur","['Sweet Shop', 'Quick Bites']",₹300,"['Mithai', 'North Indian', 'Fast Food', 'Chinese']",-,7,26.8827111,75.76507889999999
Shyam Nagar,The Spicy Treat Restaurant & Cafe,"482, Shop 4, Laxman Path, Vivek Vihar, Shyam Nagar, Jaipur",['Quick Bites'],₹300,"['South Indian', 'Fast Food']",NEW,7,26.88903,75.7576966
Shyam Nagar,Mr. Egg,"Shop 15 & 16, Near Metro Pillar 77, New Sanganer Road, Devi Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹250,['Fast Food'],2.9,8,26.8810258,75.76696849999999
Shyam Nagar,Ghar Ka Tiffin,"Shop 5-6, Scheme 8-B, New Sanganer Road, Sodala, Shyam Nagar, Jaipur",['Quick Bites'],₹300,['North Indian'],3.1,11,26.8836861,75.7673246
Shyam Nagar,Somilal Rawat Misthan Bhandar,"303, The Modern Chowpatty Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur",['Sweet Shop'],₹200,['Mithai'],-,7,26.8884482,75.7514023
Shyam Nagar,Tea Calling,"F-2, Plot 13-B, Rukmani Apartment, Devi Nagar, Shyam Nagar, Jaipur",['Food Truck'],₹200,"['Tea', 'Fast Food', 'North Indian']",2.9,10,26.8844974,75.76650649999999
Shyam Nagar,Shree Gopi Pavitra Bhojnalya,"303, Nirman Nagar, Kings Road, Shyam Nagar, Jaipur",['Quick Bites'],₹300,['North Indian'],-,11,26.922478,75.82251099999999
Shyam Nagar,The Burger Hub,"F124/A, Janpath, Shyam Nagar, Jaipur",['Quick Bites'],₹200,['Fast Food'],2.9,6,26.8963786,75.7996795
Shyam Nagar,Little Dream Cafe,"105, Shiv Colony, New Sanganer Road, Ram Nagar, Jaipur",['Quick Bites'],₹200,['Fast Food'],2.8,10,26.896144,75.772779
Shyam Nagar,Chinese Junction,"Plot-145, Streets Food Truck Park, Ajmera Garden, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹300,['Chinese'],-,4,26.8953477,75.7484995
Shyam Nagar,Pizza And Burger Hub,"Shop 6, Ajmer Road, Rani Sati Nagar, Shyam Nagar, Jaipur",[],₹250,"['Pizza', 'Fast Food']",-,No-Votes,26.891162,75.8033265
Shyam Nagar,Ekdum Kadak,"252, Padmawati Colony 2, Nirman Nagar, Ranisati Nagar, Kings Road, Shyam Nagar, Jaipur",['Quick Bites'],₹350,"['Chinese', 'Fast Food', 'Beverages']",NEW,No-Votes,26.8824391,75.7522736
Shyam Nagar,Foodies,"Plot-145, Streets Food Truck Park, Ajmera Garden, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",['Quick Bites'],₹300,"['North Indian', 'Fast Food']",2.9,4,26.8944372,75.7510422
Shyam Nagar,EATastic,"C-164, Jan Path, Nirman Nagar, Shyam Nagar, Jaipur",['Casual Dining'],₹650,"['Fast Food', 'Chinese', 'North Indian']",3.0,9,26.8894529,75.7534634
Shyam Nagar,Shreenath Pav Bhaji,"Plot 145, Streets Food Truck Park, Ajmera Garden, Kings Road, Nirman Nagar, Shyam Nagar, Jaipur","['Quick Bites', 'Food Court']",₹200,"['Street Food', 'Fast Food']",-,No-Votes,26.8944372,75.7510422
Shyam Nagar,Ramchandra Kulfi & Juice Center,"303, The Modern Chaupati, Nirman Nagar, Kings Road, Shyam Nagar, Jaipur.",['Beverage Shop'],₹200,"['Juices', 'Desserts']",-,8,26.8884482,75.7514023
